cod_municipio,municipio,uf_ibge,ano,valor_aprovado,qtd_aprovada,custo_medio
431440,PELOTAS,43,2020,8483220.69,42826.0,198.08575841778358
431490,PORTO ALEGRE,43,2020,28548913.91,141013.0,202.4559005907257
431560,RIO GRANDE,43,2020,4857605.24,24087.0,201.66916760078053
431640,ROSARIO DO SUL,43,2020,1337579.03,6889.0,194.16156626506026
431710,SANT'ANA DO LIVRAMENTO,43,2020,1599380.37,7862.0,203.43174383108627
431680,SANTA CRUZ DO SUL,43,2020,3618998.85,17931.0,201.8291701522503
431690,SANTA MARIA,43,2020,7431023.84,37472.0,198.30870623398803
431720,SANTA ROSA,43,2020,2579447.86,13337.0,193.4054030141711
431740,SANTIAGO,43,2020,886038.45,4380.0,202.29188356164383
431750,SANTO ANGELO,43,2020,5044737.32,26056.0,193.61134940128954
431800,SAO BORJA,43,2020,1760105.87,8832.0,199.2873494112319
431830,SAO GABRIEL,43,2020,1153652.77,5946.0,194.0216565758493
431870,SAO LEOPOLDO,43,2020,3227615.64,16345.0,197.4680721933313
431880,SAO LOURENCO DO SUL,43,2020,862841.69,4300.0,200.66085813953487
432000,SAPUCAIA DO SUL,43,2020,1554244.39,7615.0,204.10300590938934
432080,SOLEDADE,43,2020,1183075.01,6151.0,192.33864574865876
432120,TAQUARA,43,2020,3451512.14,17551.0,196.65615292575922
432150,TORRES,43,2020,3507644.27,17498.0,200.45972511144132
432190,TRES PASSOS,43,2020,0.0,0.0,
432240,URUGUAIANA,43,2020,1475265.69,7436.0,198.39506320602473
432250,VACARIA,43,2020,2693968.57,13583.0,198.3338415666642
432260,VENANCIO AIRES,43,2020,2517472.75,13033.0,193.16141717179468
432300,VIAMAO,43,2020,2461451.13,12081.0,203.74564440029798
500110,AQUIDAUANA,50,2020,2902681.77,14991.0,193.62829497698618
500190,BATAGUASSU,50,2020,0.0,0.0,
500270,CAMPO GRANDE,50,2020,26239998.22,133288.0,196.8669214032771
500320,CORUMBA,50,2020,3598465.94,18910.0,190.29433844526704
500325,COSTA RICA,50,2020,0.0,0.0,
500330,COXIM,50,2020,1672246.18,8676.0,192.74391194098664
500370,DOURADOS,50,2020,6443046.58,33265.0,193.68845874041787
500630,PARANAIBA,50,2020,2363834.23,12228.0,193.31323438011123
500660,PONTA PORA,50,2020,3862011.21,19832.0,194.73634580476
500830,TRES LAGOAS,50,2020,2375812.42,12139.0,195.7173094983112
510180,BARRA DO GARCAS,51,2020,3742700.43,19285.0,194.07313611615245
510250,CACERES,51,2020,6403477.61,32650.0,196.12488851454825
510340,CUIABA,51,2020,19068946.41,96556.0,197.49105607108828
510410,GUARANTA DO NORTE,51,2020,0.0,0.0,
510704,PRIMAVERA DO LESTE,51,2020,0.0,0.0,
510760,RONDONOPOLIS,51,2020,7658434.46,39292.0,194.91078234755167
510790,SINOP,51,2020,7781964.48,39422.0,197.40156460859419
510792,SORRISO,51,2020,0.0,0.0,
510795,TANGARA DA SERRA,51,2020,4762066.07,24256.0,196.32528322889183
510840,VARZEA GRANDE,51,2020,6042100.82,30606.0,197.41556622884403
520025,AGUAS LINDAS DE GOIAS,52,2020,4385111.52,22710.0,193.0916565389696
520110,ANAPOLIS,52,2020,9093197.59,46329.0,196.2744196939282
520140,APARECIDA DE GOIANIA,52,2020,14083768.49,71994.0,195.62419771092036
520450,CALDAS NOVAS,52,2020,3538611.08,18096.0,195.5465893015031
520510,CATALAO,52,2020,4129525.83,21310.0,193.78347395588926
520540,CERES,52,2020,4035548.86,20663.0,195.3031437835745
520800,FORMOSA,52,2020,4061668.46,21032.0,193.11850798782808
520860,GOIANESIA,52,2020,4499389.02,23460.0,191.78981329923272
520870,GOIANIA,52,2020,40571900.25,206316.0,196.64931585528996
521020,IPORA,52,2020,2410067.05,12404.0,194.2975693324734
521150,ITUMBIARA,52,2020,2771733.18,14114.0,196.38183222332438
521190,JATAI,52,2020,4743555.11,24407.0,194.35223952144878
521250,LUZIANIA,52,2020,2993958.83,15314.0,195.5046904793
521310,MINEIROS,52,2020,0.0,0.0,
521800,PORANGATU,52,2020,4782293.09,24650.0,194.00783326572008
521880,RIO VERDE,52,2020,7177746.66,36526.0,196.51061326178612
522010,SAO LUIS DE MONTES BELOS,52,2020,1737665.27,8791.0,197.6641189853259
522160,URUACU,52,2020,0.0,0.0,
522185,VALPARAISO DE GOIAS,52,2020,6659239.84,33969.0,196.0387364950396
530010,BRASILIA,53,2020,35954106.06,184630.0,194.73599122569465
110002,ARIQUEMES,11,2021,5041078.4,25874.0,194.83181572234676
110004,CACOAL,11,2021,3898381.14,19989.0,195.02632147681226
110012,JI-PARANA,11,2021,4768348.26,24488.0,194.72183355112708
110020,PORTO VELHO,11,2021,10294940.15,51968.0,198.10152690116996
110030,VILHENA,11,2021,3421618.79,17663.0,193.71674064428467
120010,BRASILEIA,12,2021,0.0,0.0,
120020,CRUZEIRO DO SUL,12,2021,1217713.95,6378.0,190.92410630291627
120040,RIO BRANCO,12,2021,9748137.89,49088.0,198.5849472376141
130260,MANAUS,13,2021,29860678.34,150818.0,197.99147542070574
140010,BOA VISTA,14,2021,7109171.29,35720.0,199.0249521276596
150010,ABAETETUBA,15,2021,0.0,0.0,
150060,ALTAMIRA,15,2021,3049393.98,15658.0,194.74990292502235
150080,ANANINDEUA,15,2021,12191681.06,62062.0,196.44357352325096
150140,BELEM,15,2021,28689290.12,141540.0,202.6938683057793
150170,BRAGANCA,15,2021,1548744.71,7962.0,194.5170447123838
150180,BREVES,15,2021,0.0,0.0,
150220,CAPANEMA,15,2021,0.0,0.0,
150240,CASTANHAL,15,2021,8656114.58,44710.0,193.60578349362558
150360,ITAITUBA,15,2021,0.0,0.0,
150420,MARABA,15,2021,6813417.68,34998.0,194.68020115435166
150442,MARITUBA,15,2021,3549157.63,18081.0,196.29210939660416
150553,PARAUAPEBAS,15,2021,1699563.2,8714.0,195.03823731925635
150613,REDENCAO,15,2021,5191218.89,26477.0,196.06522226838388
150680,SANTAREM,15,2021,8663502.68,44693.0,193.84473362718992
150810,TUCURUI,15,2021,0.0,0.0,
150812,ULIANOPOLIS,15,2021,5556201.9,28834.0,192.6961885274329
160030,MACAPA,16,2021,8492738.28,43717.0,194.26626438227692
170210,ARAGUAINA,17,2021,4294032.32,21727.0,197.6357674782529
170950,GURUPI,17,2021,3538707.53,18147.0,195.0023436380669
172100,PALMAS,17,2021,6634910.89,33827.0,196.14245691311672
210005,ACAILANDIA,21,2021,3628632.24,18618.0,194.89914276506607
210120,BACABAL,21,2021,9423017.72,48118.0,195.831450184962
210140,BALSAS,21,2021,0.0,0.0,
210160,BARRA DO CORDA,21,2021,0.0,0.0,
210300,CAXIAS,21,2021,10533027.22,53343.0,197.45847102712634
210320,CHAPADINHA,21,2021,1559408.31,7941.0,196.37429920664906
210330,CODO,21,2021,3705383.87,18933.0,195.71034014683357
210360,COROATA,21,2021,0.0,0.0,
210530,IMPERATRIZ,21,2021,14092665.78,72873.0,193.3866559631139
210820,PEDREIRAS,21,2021,3456596.63,17894.0,193.17070694087403
210860,PINHEIRO,21,2021,3611327.97,18612.0,194.03223565441652
210910,PRESIDENTE DUTRA,21,2021,0.0,0.0,
210990,SANTA INES,21,2021,0.0,0.0,
211130,SAO LUIS,21,2021,30689735.32,153793.0,199.55222487369386
211220,TIMON,21,2021,3228416.42,16784.0,192.35083531935175
220190,BOM JESUS,22,2021,1515804.59,7806.0,194.18454906482194
220220,CAMPO MAIOR,22,2021,8277645.09,42573.0,194.4341505179339
220390,FLORIANO,22,2021,10099620.81,51958.0,194.380476731206
220770,PARNAIBA,22,2021,6594183.39,33936.0,194.312334688826
220800,PICOS,22,2021,12797975.52,64847.0,197.35647786327817
220840,PIRIPIRI,22,2021,0.0,0.0,
221060,SAO RAIMUNDO NONATO,22,2021,0.0,0.0,
221100,TERESINA,22,2021,28584731.39,146161.0,195.57016844438667
230190,BARBALHA,23,2021,7420080.54,38037.0,195.07533559428978
230210,BATURITE,23,2021,4470401.05,22860.0,195.55560148731408
230280,CANINDE,23,2021,4548432.1,23361.0,194.70194340995675
230350,CASCAVEL,23,2021,7854567.42,39702.0,197.83807918996524
230370,CAUCAIA,23,2021,11624093.45,59234.0,196.2402243643853
230410,CRATEUS,23,2021,5880802.52,30050.0,195.70058302828616
230420,CRATO,23,2021,8534337.26,43431.0,196.50335612811125
230428,EUSEBIO,23,2021,6613118.05,33510.0,197.3475992241122
230440,FORTALEZA,23,2021,53702845.04,271362.0,197.90112484430392
230523,HORIZONTE,23,2021,0.0,0.0,
230550,IGUATU,23,2021,4629858.13,23749.0,194.94960335172007
230640,ITAPIPOCA,23,2021,5919550.12,30383.0,194.83099496428923
230730,JUAZEIRO DO NORTE,23,2021,5747903.66,29393.0,195.55348756506652
230765,MARACANAU,23,2021,7475070.88,38559.0,193.8606001192977
231130,QUIXADA,23,2021,3612509.32,17955.0,201.19795711500973
231180,RUSSAS,23,2021,5254480.16,26865.0,195.58831788572493
231290,SOBRAL,23,2021,10204923.43,52372.0,194.85456789887726
231330,TAUA,23,2021,0.0,0.0,
231340,TIANGUA,23,2021,0.0,0.0,
240020,ASSU,24,2021,3703247.64,19065.0,194.24325413060583
240200,CAICO,24,2021,6865964.0,35168.0,195.23328025477707
240800,MOSSORO,24,2021,10229693.75,52425.0,195.130066762041
240810,NATAL,24,2021,29052657.39,147185.0,197.38871073818663
240325,PARNAMIRIM,24,2021,6264790.31,32229.0,194.38363926898134
240940,PAU DOS FERROS,24,2021,4159661.2,21346.0,194.86841562822076
241120,SANTA CRUZ,24,2021,3610444.0,18694.0,193.13383973467424
250370,CAJAZEIRAS,25,2021,3274180.04,16918.0,193.5323347913465
250400,CAMPINA GRANDE,25,2021,21281120.39,109815.0,193.79065145927242
250630,GUARABIRA,25,2021,2725866.08,14144.0,192.72243212669684
250750,JOAO PESSOA,25,2021,21600291.31,107932.0,200.12870427676685
250970,MONTEIRO,25,2021,0.0,0.0,
251080,PATOS,25,2021,5656009.93,29279.0,193.1763355988934
251620,SOUSA,25,2021,3659682.38,18725.0,195.4436518024032
260110,ARARIPINA,26,2021,4747427.17,24347.0,194.9902316507167
260120,ARCOVERDE,26,2021,10280561.73,55488.0,185.27540603373703
260290,CABO DE SANTO AGOSTINHO,26,2021,9784518.81,50536.0,193.61482527307268
260400,CARPINA,26,2021,17723875.96,90302.0,196.27334898451863
260410,CARUARU,26,2021,12578110.13,64249.0,195.7712980746782
260600,GARANHUNS,26,2021,9130225.57,46614.0,195.86874265242201
260790,JABOATAO DOS GUARARAPES,26,2021,9599677.56,52225.0,183.81383551938728
260960,OLINDA,26,2021,4521144.62,23349.0,193.6333299070624
261000,PALMARES,26,2021,7566412.3,38606.0,195.9905791845827
261070,PAULISTA,26,2021,4450691.62,23095.0,192.71234552933535
261110,PETROLINA,26,2021,4630365.95,23685.0,195.4978235169939
261160,RECIFE,26,2021,67978056.61,342547.0,198.4488452971417
261220,SALGUEIRO,26,2021,3822383.34,19775.0,193.29372136536028
261390,SERRA TALHADA,26,2021,0.0,0.0,
261640,VITORIA DE SANTO ANTAO,26,2021,10256313.79,52959.0,193.66517098132516
270030,ARAPIRACA,27,2021,13310376.91,66999.0,198.66530709413573
270430,MACEIO,27,2021,30107364.11,153275.0,196.42710233240908
270630,PALMEIRA DOS INDIOS,27,2021,4136935.97,21260.0,194.5877690498589
270800,SANTANA DO IPANEMA,27,2021,0.0,0.0,
270840,SAO JOSE DA TAPERA,27,2021,0.0,0.0,
270860,SAO MIGUEL DOS CAMPOS,27,2021,4127808.59,20745.0,198.97848107977825
280030,ARACAJU,28,2021,20306294.19,103641.0,195.929161142791
280210,ESTANCIA,28,2021,3293975.91,17118.0,192.4276147914476
280290,ITABAIANA,28,2021,3917648.44,20249.0,193.47367474937033
280350,LAGARTO,28,2021,0.0,0.0,
290070,ALAGOINHAS,29,2021,6205918.56,31616.0,196.29044028340078
290320,BARREIRAS,29,2021,5264090.36,27375.0,192.2955382648402
290390,BOM JESUS DA LAPA,29,2021,7200.0,12.0,600.0
290460,BRUMADO,29,2021,4456871.47,23110.0,192.8546720034617
290570,CAMACARI,29,2021,6815953.31,34992.0,194.78604566758116
291070,EUCLIDES DA CUNHA,29,2021,4296435.93,22013.0,195.1772102848317
291072,EUNAPOLIS,29,2021,6687976.48,34215.0,195.46913575916997
291080,FEIRA DE SANTANA,29,2021,15938072.77,81103.0,196.51643921926438
291170,GUANAMBI,29,2021,6960994.97,35637.0,195.3305544798945
291360,ILHEUS,29,2021,6488703.82,34680.0,187.10218627450982
291460,IRECE,29,2021,7391443.19,37651.0,196.31465804361108
291470,ITABERABA,29,2021,5037163.45,25992.0,193.79668551862113
291480,ITABUNA,29,2021,6882021.75,35020.0,196.5168974871502
291640,ITAPETINGA,29,2021,4762717.91,24468.0,194.65088728134708
291750,JACOBINA,29,2021,5746580.7,29534.0,194.5750897270942
291800,JEQUIE,29,2021,8249476.64,41751.0,197.58752221503676
291840,JUAZEIRO,29,2021,12936861.49,66392.0,194.8557279491505
291920,LAURO DE FREITAS,29,2021,4537250.81,23642.0,191.9148468826664
292400,PAULO AFONSO,29,2021,9764297.15,49543.0,197.08732111499103
292530,PORTO SEGURO,29,2021,0.0,0.0,
292660,RIBEIRA DO POMBAL,29,2021,5226313.8,26814.0,194.90989035578428
292740,SALVADOR,29,2021,43982649.37,223404.0,196.87494122755186
292860,SANTO AMARO,29,2021,27141.06,53.0,512.0954716981132
292870,SANTO ANTONIO DE JESUS,29,2021,6475462.52,33238.0,194.82106384258978
292880,SANTO ESTEVAO,29,2021,15411.7,30.0,513.7233333333334
292990,SEABRA,29,2021,0.0,0.0,
293010,SENHOR DO BONFIM,29,2021,6085446.51,31308.0,194.3735310463779
293050,SERRINHA,29,2021,6125009.88,31330.0,195.4998365783594
293135,TEIXEIRA DE FREITAS,29,2021,6354024.89,32683.0,194.41375914083773
293290,VALENCA,29,2021,6867771.68,35426.0,193.8624648563202
293330,VITORIA DA CONQUISTA,29,2021,14939645.78,76966.0,194.10708338746977
310160,ALFENAS,31,2021,9484114.87,50242.0,188.76865709963775
310350,ARAGUARI,31,2021,3349863.35,17285.0,193.80175585768006
310400,ARAXA,31,2021,4738269.39,24240.0,195.47315965346533
310560,BARBACENA,31,2021,4924460.53,25089.0,196.27966559049784
310620,BELO HORIZONTE,31,2021,70983272.61,359261.0,197.5813478501702
310670,BETIM,31,2021,13693768.64,69537.0,196.92780304010816
310740,BOM DESPACHO,31,2021,4159238.51,21738.0,191.33492087588553
310860,BRASILIA DE MINAS,31,2021,6373835.24,32512.0,196.04562130905512
311120,CAMPO BELO,31,2021,4979055.48,25530.0,195.02763337250295
311330,CARANGOLA,31,2021,3029764.9,15504.0,195.41827270381836
311340,CARATINGA,31,2021,5733139.88,29504.0,194.31737662689804
311530,CATAGUASES,31,2021,2245295.64,11564.0,194.16254237288138
311830,CONSELHEIRO LAFAIETE,31,2021,4455524.99,22926.0,194.34375774230134
311860,CONTAGEM,31,2021,17801156.37,91096.0,195.41095514621938
312090,CURVELO,31,2021,6784338.95,34740.0,195.28897380541164
312160,DIAMANTINA,31,2021,4094466.78,20962.0,195.3280593454823
312230,DIVINOPOLIS,31,2021,6367117.8,32441.0,196.267618137542
312510,EXTREMA,31,2021,3569427.89,18706.0,190.81727199828933
312610,FORMIGA,31,2021,5579852.18,28849.0,193.41579188186765
312710,FRUTAL,31,2021,2478060.45,12547.0,197.50222762413327
312770,GOVERNADOR VALADARES,31,2021,13774181.51,70456.0,195.50047561598728
312870,GUAXUPE,31,2021,3774352.6,18993.0,198.72335070815564
313130,IPATINGA,31,2021,9412426.54,48414.0,194.41538687156606
313170,ITABIRA,31,2021,5979662.25,30798.0,194.15748587570621
313240,ITAJUBA,31,2021,4780002.13,24488.0,195.19773480888597
313330,ITAOBIM,31,2021,5395071.38,27577.0,195.6366312506799
313380,ITAUNA,31,2021,3092045.36,16041.0,192.75889034349478
313420,ITUIUTABA,31,2021,5400286.18,27774.0,194.4367458774393
313510,JANAUBA,31,2021,6753788.29,35714.0,189.10758498067986
313520,JANUARIA,31,2021,0.0,0.0,
313620,JOAO MONLEVADE,31,2021,5776768.08,30243.0,191.01174089872038
313630,JOAO PINHEIRO,31,2021,0.0,0.0,
313670,JUIZ DE FORA,31,2021,13594388.97,69513.0,195.56613827629366
313820,LAVRAS,31,2021,5503063.37,28142.0,195.54627851609695
313840,LEOPOLDINA,31,2021,4704663.41,24300.0,193.60754773662552
313940,MANHUACU,31,2021,6382634.67,32515.0,196.2981599261879
314000,MARIANA,31,2021,4894656.98,25337.0,193.18218336819672
314180,MINAS NOVAS,31,2021,0.0,0.0,
314330,MONTES CLAROS,31,2021,10533005.56,53778.0,195.86086429394922
314390,MURIAE,31,2021,3620625.96,19104.0,189.5218781407035
314480,NOVA LIMA,31,2021,3106900.78,15906.0,195.32885577769395
314520,NOVA SERRANA,31,2021,0.0,0.0,
314560,OLIVEIRA,31,2021,0.0,0.0,
314710,PARA DE MINAS,31,2021,2446038.14,12859.0,190.21993467610235
314700,PARACATU,31,2021,1351154.42,7058.0,191.43587701898554
314790,PASSOS,31,2021,8489860.04,43109.0,196.939387134937
314800,PATOS DE MINAS,31,2021,5124528.05,26495.0,193.41491036044536
314810,PATROCINIO,31,2021,4071627.5,20776.0,195.97744994224104
315120,PIRAPORA,31,2021,2487824.9,13034.0,190.8719426116311
315140,PITANGUI,31,2021,0.0,0.0,
315180,POCOS DE CALDAS,31,2021,3276815.68,16753.0,195.59575479018685
315210,PONTE NOVA,31,2021,4635923.36,23626.0,196.22125455007196
315250,POUSO ALEGRE,31,2021,5921319.16,30620.0,193.38076943174397
315700,SALINAS,31,2021,3264011.74,16782.0,194.494800381361
316210,SAO GOTARDO,31,2021,0.0,0.0,
316250,SAO JOAO DEL REI,31,2021,5315795.04,27419.0,193.8726809876363
316370,SAO LOURENCO,31,2021,5105614.5,26590.0,192.01257991726212
316470,SAO SEBASTIAO DO PARAISO,31,2021,3653601.03,18517.0,197.31063509207755
316720,SETE LAGOAS,31,2021,5708021.34,29031.0,196.61814405290895
316860,TEOFILO OTONI,31,2021,10728935.62,54601.0,196.49705353381805
316870,TIMOTEO,31,2021,0.0,0.0,
316930,TRES CORACOES,31,2021,2811982.58,14308.0,196.53219038300253
316940,TRES PONTAS,31,2021,0.0,0.0,
316990,UBA,31,2021,4732819.93,24359.0,194.2945083952543
317010,UBERABA,31,2021,6699020.49,34756.0,192.74428846817815
317020,UBERLANDIA,31,2021,16321046.12,83378.0,195.74763270886803
317040,UNAI,31,2021,3055878.2,15876.0,192.48413958175865
317070,VARGINHA,31,2021,5608622.95,28613.0,196.01659909831196
317130,VICOSA,31,2021,4539434.82,23300.0,194.82552875536481
320060,ARACRUZ,32,2021,0.0,0.0,
320090,BARRA DE SAO FRANCISCO,32,2021,0.0,0.0,
320120,CACHOEIRO DE ITAPEMIRIM,32,2021,6154343.48,31546.0,195.09108856907375
320130,CARIACICA,32,2021,8540835.77,44169.0,193.3671980348208
320150,COLATINA,32,2021,10699602.55,54597.0,195.97418447900068
320230,GUACUI,32,2021,2012880.8,10321.0,195.02769111520203
320240,GUARAPARI,32,2021,3192938.45,16329.0,195.53790495437565
320320,LINHARES,32,2021,4950592.96,25300.0,195.67561106719367
320490,SAO MATEUS,32,2021,6502466.09,33202.0,195.845614420818
320500,SERRA,32,2021,8300052.44,42653.0,194.59481021264625
320520,VILA VELHA,32,2021,8815678.91,45154.0,195.23583536342295
320530,VITORIA,32,2021,6119161.37,30844.0,198.39065523278433
330010,ANGRA DOS REIS,33,2021,4824760.28,24659.0,195.65920272517135
330020,ARARUAMA,33,2021,5248299.24,26488.0,198.13875113258834
330023,ARMACAO DOS BUZIOS,33,2021,0.0,0.0,
330030,BARRA DO PIRAI,33,2021,0.0,0.0,
330040,BARRA MANSA,33,2021,1364.68,4.0,341.17
330045,BELFORD ROXO,33,2021,13070725.8,65091.0,200.80695948748675
330060,BOM JESUS DO ITABAPOANA,33,2021,0.0,0.0,
330070,CABO FRIO,33,2021,5713956.34,28754.0,198.7186596647423
330100,CAMPOS DOS GOYTACAZES,33,2021,9199969.68,46888.0,196.21160382187338
330170,DUQUE DE CAXIAS,33,2021,13644016.13,68214.0,200.01782815844257
330190,ITABORAI,33,2021,6447081.55,32510.0,198.310721316518
330220,ITAPERUNA,33,2021,4543983.77,23190.0,195.9458288055196
330227,JAPERI,33,2021,4166915.23,21227.0,196.30259716398925
330240,MACAE,33,2021,3093872.96,15749.0,196.44885135564164
330250,MAGE,33,2021,5009820.85,25057.0,199.9369776908648
330320,NILOPOLIS,33,2021,4348679.91,21839.0,199.12449791657127
330330,NITEROI,33,2021,8423666.83,41626.0,202.3655126603565
330340,NOVA FRIBURGO,33,2021,4481072.75,23026.0,194.60925692695213
330350,NOVA IGUACU,33,2021,9304918.03,46811.0,198.7763139005789
330360,PARACAMBI,33,2021,0.0,0.0,
330390,PETROPOLIS,33,2021,3601818.09,18363.0,196.14540597941513
330400,PIRAI,33,2021,0.0,0.0,
330414,QUEIMADOS,33,2021,8959422.26,45509.0,196.87143773759036
330420,RESENDE,33,2021,1689390.15,8546.0,197.6819740229347
330430,RIO BONITO,33,2021,4675504.04,23859.0,195.96395657823044
330455,RIO DE JANEIRO,33,2021,84836304.46,419467.0,202.24786326457146
330470,SANTO ANTONIO DE PADUA,33,2021,4021021.15,20525.0,195.9084604141291
330490,SAO GONCALO,33,2021,14865432.19,75477.0,196.9531405593757
330510,SAO JOAO DE MERITI,33,2021,8368065.9,42583.0,196.51189206960524
330580,TERESOPOLIS,33,2021,4131999.6,20530.0,201.26641987335606
330600,TRES RIOS,33,2021,3495431.74,17713.0,197.33708236888162
330610,VALENCA,33,2021,3534614.5,18077.0,195.531033910494
330620,VASSOURAS,33,2021,2003849.18,10257.0,195.36406161645704
330630,VOLTA REDONDA,33,2021,5881235.91,30164.0,194.97533185253945
350010,ADAMANTINA,35,2021,2316296.19,11913.0,194.43433140266936
350160,AMERICANA,35,2021,2315747.93,11602.0,199.5990286157559
350170,AMERICO BRASILIENSE,35,2021,2400.0,4.0,600.0
350190,AMPARO,35,2021,3369957.13,17252.0,195.33718583352655
350210,ANDRADINA,35,2021,0.0,0.0,
350280,ARACATUBA,35,2021,8853343.66,45576.0,194.25451246269967
350320,ARARAQUARA,35,2021,7132012.45,35811.0,199.1570313590796
350330,ARARAS,35,2021,2812675.7,14310.0,196.55315863032845
350400,ASSIS,35,2021,3548285.48,17980.0,197.3462447163515
350450,AVARE,35,2021,3791563.33,19450.0,194.938988688946
350550,BARRETOS,35,2021,5550786.63,27735.0,200.1365289345592
350570,BARUERI,35,2021,6162996.62,31631.0,194.8403977111062
350590,BATATAIS,35,2021,3732284.4,19005.0,196.3843409629045
350600,BAURU,35,2021,10135737.64,51230.0,197.8476993948858
350610,BEBEDOURO,35,2021,5466460.11,28932.0,188.94166009954378
350750,BOTUCATU,35,2021,6685933.24,34022.0,196.5179366292399
350760,BRAGANCA PAULISTA,35,2021,8706623.56,44271.0,196.66652119897904
350950,CAMPINAS,35,2021,24349882.87,120859.0,201.47347628227936
350960,CAMPO LIMPO PAULISTA,35,2021,4804698.74,24883.0,193.0916183739903
351050,CARAGUATATUBA,35,2021,6121572.2,31302.0,195.56489042233724
351060,CARAPICUIBA,35,2021,3510988.67,18026.0,194.77358648618662
351110,CATANDUVA,35,2021,2778124.23,14061.0,197.57657563473438
351340,CRUZEIRO,35,2021,1838541.9,9589.0,191.73447700490144
351350,CUBATAO,35,2021,0.0,0.0,
351380,DIADEMA,35,2021,9711254.97,48979.0,198.27385144653832
351440,DRACENA,35,2021,2882168.9,14751.0,195.3880347095112
351500,EMBU DAS ARTES,35,2021,1657430.13,9009.0,183.9749284049284
351550,FERNANDOPOLIS,35,2021,6770836.73,34754.0,194.82179691546298
351620,FRANCA,35,2021,11237942.67,55670.0,201.86712178911444
351630,FRANCISCO MORATO,35,2021,3406383.36,17531.0,194.30627802178998
351640,FRANCO DA ROCHA,35,2021,5947130.89,30222.0,196.781513136126
351840,GUARATINGUETA,35,2021,3184528.05,16422.0,193.9184051881622
351870,GUARUJA,35,2021,3913525.35,19823.0,197.42346516672552
351880,GUARULHOS,35,2021,19212483.47,97433.0,197.18661510987036
351907,HORTOLANDIA,35,2021,4258786.68,21883.0,194.61621715486908
352044,ILHA SOLTEIRA,35,2021,2037732.93,10611.0,192.03966921119593
352050,INDAIATUBA,35,2021,3364497.57,17549.0,191.7201874750698
352220,ITAPECERICA DA SERRA,35,2021,6066950.48,30958.0,195.9735926093417
352230,ITAPETININGA,35,2021,5452637.8,27981.0,194.86929702297988
352240,ITAPEVA,35,2021,5578835.42,28831.0,193.50128056605737
352250,ITAPEVI,35,2021,0.0,0.0,
352260,ITAPIRA,35,2021,0.0,0.0,
352310,ITAQUAQUECETUBA,35,2021,0.0,0.0,
352340,ITATIBA,35,2021,2344370.39,11939.0,196.36237457073457
352390,ITU,35,2021,15513461.54,78567.0,197.45518525589623
352410,ITUVERAVA,35,2021,3094673.18,15984.0,193.61068443443443
352430,JABOTICABAL,35,2021,4021446.07,20464.0,196.51319732212664
352440,JACAREI,35,2021,4359824.56,21783.0,200.14803103337462
352530,JAU,35,2021,5092136.25,25683.0,198.2687478098353
352590,JUNDIAI,35,2021,6541155.71,33337.0,196.21308786033535
352670,LEME,35,2021,3217430.86,16370.0,196.54434086744044
352690,LIMEIRA,35,2021,3992452.28,20297.0,196.70159530965165
352900,MARILIA,35,2021,5998906.74,30328.0,197.8009344500132
352930,MATAO,35,2021,4410989.02,22348.0,197.3773500984428
352940,MAUA,35,2021,0.0,0.0,
353060,MOGI DAS CRUZES,35,2021,8406336.88,43295.0,194.16415013280982
353080,MOGI MIRIM,35,2021,5146861.5,26012.0,197.8648892818699
353390,OLIMPIA,35,2021,0.0,0.0,
353440,OSASCO,35,2021,9150784.86,46521.0,196.70223898884373
353470,OURINHOS,35,2021,3727569.93,18911.0,197.1112014171646
353620,PARIQUERA-ACU,35,2021,5381295.6,28115.0,191.4030090698915
353800,PINDAMONHANGABA,35,2021,4536891.54,23407.0,193.82627162814543
353870,PIRACICABA,35,2021,7396325.23,37666.0,196.36609223172093
353930,PIRASSUNUNGA,35,2021,177887.2,916.0,194.20000000000002
354100,PRAIA GRANDE,35,2021,5196209.65,26186.0,198.4346463759261
354130,PRESIDENTE EPITACIO,35,2021,0.0,0.0,
354140,PRESIDENTE PRUDENTE,35,2021,9065005.37,46181.0,196.29296398951948
354160,PROMISSAO,35,2021,3211623.51,16248.0,197.66269756277694
354340,RIBEIRAO PRETO,35,2021,21181267.73,107268.0,197.461197468024
354390,RIO CLARO,35,2021,3021434.33,15201.0,198.76549766462733
354580,SANTA BARBARA D'OESTE,35,2021,2996310.13,15367.0,194.98341445955617
354730,SANTANA DE PARNAIBA,35,2021,5437963.63,27430.0,198.24876522056144
354780,SANTO ANDRE,35,2021,8295488.36,42102.0,197.0331186166928
354850,SANTOS,35,2021,7815130.05,39640.0,197.15262487386477
354870,SAO BERNARDO DO CAMPO,35,2021,10408925.26,52473.0,198.36726049587406
354880,SAO CAETANO DO SUL,35,2021,7584065.58,39051.0,194.20925405239302
354890,SAO CARLOS,35,2021,5231983.53,26434.0,197.92628924869487
354910,SAO JOAO DA BOA VISTA,35,2021,7916666.35,40421.0,195.85528190791914
354940,SAO JOAQUIM DA BARRA,35,2021,2464203.43,12542.0,196.47611465476
354970,SAO JOSE DO RIO PARDO,35,2021,3140945.05,16190.0,194.0052532427424
354980,SAO JOSE DO RIO PRETO,35,2021,14631770.33,73785.0,198.3027760384902
354990,SAO JOSE DOS CAMPOS,35,2021,8984695.13,45906.0,195.71940770269683
