cod_municipio,municipio,uf_ibge,ano,valor_aprovado
412550,SAO JOSE DOS PINHAIS,41,2017,3751132.84
310400,ARAXA,31,2017,4073365.91
260960,OLINDA,26,2017,4622597.55
330430,RIO BONITO,33,2017,4196273.72
291920,LAURO DE FREITAS,29,2017,3219224.41
521800,PORANGATU,52,2017,4548157.32
521190,JATAI,52,2017,4122116.91
420930,LAGES,42,2017,3738504.56
251080,PATOS,25,2017,2610490.62
421480,RIO DO SUL,42,2017,4102225.36
420240,BLUMENAU,42,2017,3789721.57
330630,VOLTA REDONDA,33,2017,1162291.17
110002,ARIQUEMES,11,2017,3960780.11
520860,GOIANESIA,52,2017,4403749.64
351050,CARAGUATATUBA,35,2017,1284943.15
313840,LEOPOLDINA,31,2017,3865031.55
314000,MARIANA,31,2017,2974915.88
430920,GRAVATAI,43,2017,4097828.35
290320,BARREIRAS,29,2017,2201073.56
270630,PALMEIRA DOS INDIOS,27,2017,4183916.06
430310,CACHOEIRINHA,43,2017,3894036.26
351870,GUARUJA,35,2017,4231272.69
170210,ARAGUAINA,17,2017,3722148.75
410140,APUCARANA,41,2017,3922568.21
314810,PATROCINIO,31,2017,4099599.22
317130,VICOSA,31,2017,3517911.68
520540,CERES,52,2017,3839604.69
330320,NILOPOLIS,33,2017,4050859.09
430060,ALVORADA,43,2017,3963667.23
110004,CACOAL,11,2017,4165311.33
280290,ITABAIANA,28,2017,3959227.0
230210,BATURITE,23,2017,3292992.16
310740,BOM DESPACHO,31,2017,3910684.1
520510,CATALAO,52,2017,3948874.98
352440,JACAREI,35,2017,3493314.89
351060,CARAPICUIBA,35,2017,3559041.47
330390,PETROPOLIS,33,2017,4095341.77
330470,SANTO ANTONIO DE PADUA,33,2017,3784846.18
330600,TRES RIOS,33,2017,4104400.16
412770,TOLEDO,41,2017,3397825.88
352930,MATAO,35,2017,3030965.01
240325,PARNAMIRIM,24,2017,4150950.18
411150,IVAIPORA,41,2017,3648846.85
261220,SALGUEIRO,26,2017,3561926.7
314390,MURIAE,31,2017,3910435.09
352690,LIMEIRA,35,2017,3300267.79
352430,JABOTICABAL,35,2017,3406179.21
431340,NOVO HAMBURGO,43,2017,3976930.38
330240,MACAE,33,2017,4140048.87
430460,CANOAS,43,2017,4408947.19
231130,QUIXADA,23,2017,3285044.69
150442,MARITUBA,15,2017,3702445.02
430300,CACHOEIRA DO SUL,43,2017,3777709.48
270860,SAO MIGUEL DOS CAMPOS,27,2017,2932073.28
312870,GUAXUPE,31,2017,3440081.24
240940,PAU DOS FERROS,24,2017,2979233.73
500660,PONTA PORA,50,2017,3415706.17
350450,AVARE,35,2017,3325143.84
312510,EXTREMA,31,2017,3376785.61
251620,SOUSA,25,2017,3245061.24
350590,BATATAIS,35,2017,3373494.68
353470,OURINHOS,35,2017,3145593.26
350400,ASSIS,35,2017,3326000.68
210820,PEDREIRAS,21,2017,3193622.74
510180,BARRA DO GARCAS,51,2017,3110205.02
312160,DIAMANTINA,31,2017,3371825.81
330610,VALENCA,33,2017,3520208.71
316470,SAO SEBASTIAO DO PARAISO,31,2017,2817052.79
410420,CAMPO LARGO,41,2017,3291900.39
354580,SANTA BARBARA D'OESTE,35,2017,3651546.61
354100,PRAIA GRANDE,35,2017,321141.15
431680,SANTA CRUZ DO SUL,43,2017,2968587.57
170950,GURUPI,17,2017,3212202.99
431870,SAO LEOPOLDO,43,2017,3187725.76
421580,SAO BENTO DO SUL,42,2017,3151122.78
430390,CAMPO BOM,43,2017,2777346.38
354160,PROMISSAO,35,2017,3536839.03
211220,TIMON,21,2017,3359628.25
355100,SAO VICENTE,35,2017,3475457.02
421720,SAO MIGUEL DO OESTE,42,2017,3170362.76
352410,ITUVERAVA,35,2017,3148738.67
432120,TAQUARA,43,2017,3420535.17
313380,ITAUNA,31,2017,3404280.51
411820,PARANAGUA,41,2017,3049317.59
350190,AMPARO,35,2017,2894906.21
310350,ARAGUARI,31,2017,2930692.28
355500,TUPA,35,2017,2752300.78
431020,IJUI,43,2017,2456887.21
500320,CORUMBA,50,2017,2451625.94
431140,LAJEADO,43,2017,2918103.95
314480,NOVA LIMA,31,2017,2731700.89
316930,TRES CORACOES,31,2017,3279291.48
315700,SALINAS,31,2017,2803520.32
293135,TEIXEIRA DE FREITAS,29,2017,0.0
315180,POCOS DE CALDAS,31,2017,2734627.86
351840,GUARATINGUETA,35,2017,2855667.24
260110,ARARIPINA,26,2017,0.0
320240,GUARAPARI,32,2017,2854155.14
412240,ROLANDIA,41,2017,820019.0
354390,RIO CLARO,35,2017,2798865.72
311330,CARANGOLA,31,2017,2923627.61
421010,MAFRA,42,2017,2903461.08
352050,INDAIATUBA,35,2017,2639679.53
431240,MONTENEGRO,43,2017,2880439.0
150060,ALTAMIRA,15,2017,2772921.32
317040,UNAI,31,2017,3030323.55
410840,FRANCISCO BELTRAO,41,2017,2827391.19
520800,FORMOSA,52,2017,3654856.52
521250,LUZIANIA,52,2017,2575453.28
110030,VILHENA,11,2017,3243704.58
240020,ASSU,24,2017,2560944.03
351440,DRACENA,35,2017,2724432.17
350960,CAMPO LIMPO PAULISTA,35,2017,0.0
354970,SAO JOSE DO RIO PARDO,35,2017,2068624.62
520450,CALDAS NOVAS,52,2017,1453970.48
500110,AQUIDAUANA,50,2017,2723926.24
280210,ESTANCIA,28,2017,3501433.37
420290,BRUSQUE,42,2017,2314286.73
432150,TORRES,43,2017,1826302.87
210330,CODO,21,2017,1717574.34
330030,BARRA DO PIRAI,33,2017,4859037.86
430160,BAGE,43,2017,3017716.92
352670,LEME,35,2017,1951379.65
351110,CATANDUVA,35,2017,2433819.3
521150,ITUMBIARA,52,2017,2309982.23
431720,SANTA ROSA,43,2017,2112025.43
420890,JARAGUA DO SUL,42,2017,2334632.89
430610,CRUZ ALTA,43,2017,2547313.69
432250,VACARIA,43,2017,2602437.97
430930,GUAIBA,43,2017,1347836.52
350330,ARARAS,35,2017,2275798.87
351907,HORTOLANDIA,35,2017,0.0
521020,IPORA,52,2017,2465276.49
411070,IRATI,41,2017,2280090.88
411850,PATO BRANCO,41,2017,1833465.04
430850,FREDERICO WESTPHALEN,43,2017,2245259.69
291470,ITABERABA,29,2017,84987.64
432300,VIAMAO,43,2017,2297902.58
350160,AMERICANA,35,2017,2449144.11
410150,ARAPONGAS,41,2017,2125592.59
314710,PARA DE MINAS,31,2017,2196596.83
421660,SAO JOSE,42,2017,2368956.51
210005,ACAILANDIA,21,2017,0.0
421820,TIMBO,42,2017,1835496.53
410550,CIANORTE,41,2017,2296765.23
241120,SANTA CRUZ,24,2017,0.0
330580,TERESOPOLIS,33,2017,0.0
500630,PARANAIBA,50,2017,2235364.21
291070,EUCLIDES DA CUNHA,29,2017,0.0
261070,PAULISTA,26,2017,0.0
315120,PIRAPORA,31,2017,2433851.47
311530,CATAGUASES,31,2017,2169193.43
291640,ITAPETINGA,29,2017,1200.0
410580,COLOMBO,41,2017,0.0
350010,ADAMANTINA,35,2017,2201138.73
500830,TRES LAGOAS,50,2017,1919554.49
312710,FRUTAL,31,2017,1909307.2
352044,ILHA SOLTEIRA,35,2017,2135692.75
432260,VENANCIO AIRES,43,2017,1938964.81
430350,CAMAQUA,43,2017,2267026.55
410490,CASTRO,41,2017,2121879.42
430770,ESTEIO,43,2017,2635220.68
430700,ERECHIM,43,2017,1880352.82
412710,TELEMACO BORBA,41,2017,2042508.62
412820,UNIAO DA VITORIA,41,2017,1513515.03
250370,CAJAZEIRAS,25,2017,0.0
421930,VIDEIRA,42,2017,1895510.85
330620,VASSOURAS,33,2017,1672259.58
430470,CARAZINHO,43,2017,1736360.01
210860,PINHEIRO,21,2017,0.0
354940,SAO JOAQUIM DA BARRA,35,2017,548987.16
420140,ARARANGUA,42,2017,1668431.56
351340,CRUZEIRO,35,2017,1654812.58
430040,ALEGRETE,43,2017,1599949.84
421950,XANXERE,42,2017,1404686.74
431710,SANT'ANA DO LIVRAMENTO,43,2017,1509958.64
330420,RESENDE,33,2017,1512460.23
250630,GUARABIRA,25,2017,0.0
355060,SAO ROQUE,35,2017,3150995.64
351630,FRANCISCO MORATO,35,2017,0.0
150170,BRAGANCA,15,2017,1556253.17
431800,SAO BORJA,43,2017,1447112.01
522010,SAO LUIS DE MONTES BELOS,52,2017,1770929.35
352340,ITATIBA,35,2017,0.0
420430,CONCORDIA,42,2017,1480454.46
351500,EMBU DAS ARTES,35,2017,0.0
220190,BOM JESUS,22,2017,1111552.84
432240,URUGUAIANA,43,2017,1399481.82
314700,PARACATU,31,2017,1268506.93
500330,COXIM,50,2017,1227824.28
430210,BENTO GONCALVES,43,2017,1328242.13
431640,ROSARIO DO SUL,43,2017,1231888.84
432080,SOLEDADE,43,2017,1269510.53
420480,CURITIBANOS,42,2017,1322648.47
431830,SAO GABRIEL,43,2017,1225254.1
420900,JOACABA,42,2017,2209039.82
431330,NOVA PRATA,43,2017,902743.37
320230,GUACUI,32,2017,0.0
120020,CRUZEIRO DO SUL,12,2017,958473.42
431740,SANTIAGO,43,2017,836691.75
330040,BARRA MANSA,33,2017,1912671.94
431880,SAO LOURENCO DO SUL,43,2017,792851.64
432000,SAPUCAIA DO SUL,43,2017,0.0
210320,CHAPADINHA,21,2017,0.0
421003,LUZERNA,42,2017,0.0
280350,LAGARTO,28,2017,0.0
316870,TIMOTEO,31,2017,0.0
355070,SAO SEBASTIAO,35,2017,0.0
150553,PARAUAPEBAS,15,2017,11000.0
410180,ARAUCARIA,41,2017,0.0
431060,ITAQUI,43,2017,551514.51
410590,COLORADO,41,2017,0.0
292860,SANTO AMARO,29,2017,0.0
261390,SERRA TALHADA,26,2017,0.0
292880,SANTO ESTEVAO,29,2017,0.0
352250,ITAPEVI,35,2017,0.0
353930,PIRASSUNUNGA,35,2017,0.0
430780,ESTRELA,43,2017,0.0
510704,PRIMAVERA DO LESTE,51,2017,0.0
314180,MINAS NOVAS,31,2017,0.0
522160,URUACU,52,2017,0.0
354130,PRESIDENTE EPITACIO,35,2017,0.0
330360,PARACAMBI,33,2017,0.0
221060,SAO RAIMUNDO NONATO,22,2017,0.0
210910,PRESIDENTE DUTRA,21,2017,0.0
150180,BREVES,15,2017,0.0
314560,OLIVEIRA,31,2017,0.0
500325,COSTA RICA,50,2017,0.0
352940,MAUA,35,2017,0.0
353390,OLIMPIA,35,2017,0.0
430440,CANELA,43,2017,0.0
314520,NOVA SERRANA,31,2017,0.0
351350,CUBATAO,35,2017,0.0
290390,BOM JESUS DA LAPA,29,2017,0.0
350170,AMERICO BRASILIENSE,35,2017,4800.0
292530,PORTO SEGURO,29,2017,6000.0
355150,SERRANA,35,2017,0.0
210990,SANTA INES,21,2017,0.0
315140,PITANGUI,31,2017,200.0
316210,SAO GOTARDO,31,2017,0.0
210160,BARRA DO CORDA,21,2017,0.0
330400,PIRAI,33,2017,0.0
120010,BRASILEIA,12,2017,0.0
292990,SEABRA,29,2017,0.0
313520,JANUARIA,31,2017,0.0
352260,ITAPIRA,35,2017,0.0
330023,ARMACAO DOS BUZIOS,33,2017,0.0
313630,JOAO PINHEIRO,31,2017,0.0
316940,TRES PONTAS,31,2017,0.0
350210,ANDRADINA,35,2017,0.0
521310,MINEIROS,52,2017,0.0
150010,ABAETETUBA,15,2017,0.0
150220,CAPANEMA,15,2017,0.0
320090,BARRA DE SAO FRANCISCO,32,2017,0.0
330060,BOM JESUS DO ITABAPOANA,33,2017,0.0
352310,ITAQUAQUECETUBA,35,2017,0.0
320060,ARACRUZ,32,2017,0.0
220840,PIRIPIRI,22,2017,0.0
231330,TAUA,23,2017,0.0
231340,TIANGUA,23,2017,0.0
250970,MONTEIRO,25,2017,0.0
270840,SAO JOSE DA TAPERA,27,2017,0.0
270800,SANTANA DO IPANEMA,27,2017,0.0
411580,MEDIANEIRA,41,2017,0.0
230523,HORIZONTE,23,2017,0.0
432190,TRES PASSOS,43,2017,0.0
500190,BATAGUASSU,50,2017,0.0
210360,COROATA,21,2017,0.0
150360,ITAITUBA,15,2017,0.0
210140,BALSAS,21,2017,0.0
150810,TUCURUI,15,2017,0.0
510410,GUARANTA DO NORTE,51,2017,0.0
510792,SORRISO,51,2017,0.0
355030,SAO PAULO,35,2018,203984564.94
330455,RIO DE JANEIRO,33,2018,89245137.24
310620,BELO HORIZONTE,31,2018,68522344.72
261160,RECIFE,26,2018,66913002.74
230440,FORTALEZA,23,2018,48218242.14
292740,SALVADOR,29,2018,46470887.13
520870,GOIANIA,52,2018,41581175.99
530010,BRASILIA,53,2018,28807135.54
211130,SAO LUIS,21,2018,31227484.67
240810,NATAL,24,2018,26868649.82
431490,PORTO ALEGRE,43,2018,29860570.42
270430,MACEIO,27,2018,26849118.14
221100,TERESINA,22,2018,27410497.12
150140,BELEM,15,2018,26355599.59
130260,MANAUS,13,2018,20271810.92
500270,CAMPO GRANDE,50,2018,23396404.21
350950,CAMPINAS,35,2018,25688034.71
410690,CURITIBA,41,2018,22968124.94
354340,RIBEIRAO PRETO,35,2018,20944095.09
280030,ARACAJU,28,2018,18878144.77
250400,CAMPINA GRANDE,25,2018,18709324.2
250750,JOAO PESSOA,25,2018,18053261.74
510340,CUIABA,51,2018,18145994.31
351880,GUARULHOS,35,2018,17665266.68
311860,CONTAGEM,31,2018,15865046.11
291080,FEIRA DE SANTANA,29,2018,18596558.46
260400,CARPINA,26,2018,14663524.45
330490,SAO GONCALO,33,2018,16454916.01
317020,UBERLANDIA,31,2018,14936168.22
330170,DUQUE DE CAXIAS,33,2018,15587192.65
354980,SAO JOSE DO RIO PRETO,35,2018,14697653.64
411370,LONDRINA,41,2018,12879997.29
293330,VITORIA DA CONQUISTA,29,2018,13044853.96
330045,BELFORD ROXO,33,2018,13767774.59
313670,JUIZ DE FORA,31,2018,13184915.56
210530,IMPERATRIZ,21,2018,11955573.43
312770,GOVERNADOR VALADARES,31,2018,13047646.49
270030,ARAPIRACA,27,2018,12910575.97
355220,SOROCABA,35,2018,10858933.83
355410,TAUBATE,35,2018,13089467.33
520140,APARECIDA DE GOIANIA,52,2018,13307693.52
260410,CARUARU,26,2018,11764162.81
220800,PICOS,22,2018,11443168.55
355240,SUMARE,35,2018,12792079.11
355280,TABOAO DA SERRA,35,2018,10613798.72
411520,MARINGA,41,2018,11548983.26
310670,BETIM,31,2018,12030748.61
230370,CAUCAIA,23,2018,10359733.67
291840,JUAZEIRO,29,2018,9792716.54
320150,COLATINA,32,2018,11247619.76
352390,ITU,35,2018,10336831.93
210300,CAXIAS,21,2018,10555051.45
420910,JOINVILLE,42,2018,10707503.55
231290,SOBRAL,23,2018,10387431.15
350600,BAURU,35,2018,10311664.34
351620,FRANCA,35,2018,9216967.97
314330,MONTES CLAROS,31,2018,9795025.87
260120,ARCOVERDE,26,2018,10109631.36
240800,MOSSORO,24,2018,9355505.06
354870,SAO BERNARDO DO CAMPO,35,2018,10353362.69
110020,PORTO VELHO,11,2018,10535412.43
354990,SAO JOSE DOS CAMPOS,35,2018,10163529.43
351380,DIADEMA,35,2018,10272856.3
260790,JABOATAO DOS GUARARAPES,26,2018,9558242.11
261640,VITORIA DE SANTO ANTAO,26,2018,9036568.47
330100,CAMPOS DOS GOYTACAZES,33,2018,9309414.95
353440,OSASCO,35,2018,8514219.43
316860,TEOFILO OTONI,31,2018,8466223.33
330510,SAO JOAO DE MERITI,33,2018,10021279.8
330350,NOVA IGUACU,33,2018,9645284.2
220390,FLORIANO,22,2018,9260471.73
313130,IPATINGA,31,2018,10149408.1
150080,ANANINDEUA,15,2018,8979758.48
330330,NITEROI,33,2018,9039690.86
260290,CABO DE SANTO AGOSTINHO,26,2018,8310509.27
260600,GARANHUNS,26,2018,8616009.58
350760,BRAGANCA PAULISTA,35,2018,8906350.36
320130,CARIACICA,32,2018,9812568.43
210120,BACABAL,21,2018,8162669.05
120040,RIO BRANCO,12,2018,8640072.25
330414,QUEIMADOS,33,2018,8591597.67
410830,FOZ DO IGUACU,41,2018,8126881.82
431440,PELOTAS,43,2018,8459791.17
354140,PRESIDENTE PRUDENTE,35,2018,9216881.74
310160,ALFENAS,31,2018,7975165.22
292400,PAULO AFONSO,29,2018,7685553.69
314790,PASSOS,31,2018,8839484.51
520110,ANAPOLIS,52,2018,9011391.85
230420,CRATO,23,2018,7606576.32
160030,MACAPA,16,2018,8203264.68
510760,RONDONOPOLIS,51,2018,7887979.46
291800,JEQUIE,29,2018,8376351.68
320500,SERRA,32,2018,7509747.86
354780,SANTO ANDRE,35,2018,8019204.29
150680,SANTAREM,15,2018,7768189.16
354850,SANTOS,35,2018,7810920.8
350280,ARACATUBA,35,2018,8087207.77
410640,CORNELIO PROCOPIO,41,2018,7756694.37
230350,CASCAVEL,23,2018,7143449.13
150240,CASTANHAL,15,2018,6323762.7
220220,CAMPO MAIOR,22,2018,6927784.73
354910,SAO JOAO DA BOA VISTA,35,2018,7791890.21
431690,SANTA MARIA,43,2018,7101292.98
355250,SUZANO,35,2018,5440516.78
291480,ITABUNA,29,2018,7257897.35
353060,MOGI DAS CRUZES,35,2018,5855725.76
230765,MARACANAU,23,2018,6410028.69
353870,PIRACICABA,35,2018,6798605.07
140010,BOA VISTA,14,2018,6811713.24
261000,PALMARES,26,2018,6334176.2
521880,RIO VERDE,52,2018,7167166.18
352590,JUNDIAI,35,2018,7792595.24
150420,MARABA,15,2018,6569301.25
230190,BARBALHA,23,2018,6337454.49
350320,ARARAQUARA,35,2018,6998500.51
431410,PASSO FUNDO,43,2018,6105710.14
354880,SAO CAETANO DO SUL,35,2018,6693729.21
290570,CAMACARI,29,2018,6310891.41
291170,GUANAMBI,29,2018,6911720.13
291072,EUNAPOLIS,29,2018,6364637.99
292870,SANTO ANTONIO DE JESUS,29,2018,6339833.19
291360,ILHEUS,29,2018,7132287.57
510790,SINOP,51,2018,5706021.05
355710,VOTUPORANGA,35,2018,5783506.79
330190,ITABORAI,33,2018,5896069.0
317010,UBERABA,31,2018,6353290.07
350750,BOTUCATU,35,2018,6488760.85
313940,MANHUACU,31,2018,6293931.61
320530,VITORIA,32,2018,5964066.7
320120,CACHOEIRO DE ITAPEMIRIM,32,2018,6426336.26
510250,CACERES,51,2018,6105848.61
293050,SERRINHA,29,2018,6591386.66
351550,FERNANDOPOLIS,35,2018,6050542.01
313510,JANAUBA,31,2018,5779513.63
172100,PALMAS,17,2018,5895628.12
312230,DIVINOPOLIS,31,2018,6126430.58
240200,CAICO,24,2018,6046957.28
230428,EUSEBIO,23,2018,6410659.58
293290,VALENCA,29,2018,6351326.57
320490,SAO MATEUS,32,2018,5805412.59
500370,DOURADOS,50,2018,6826885.34
420540,FLORIANOPOLIS,42,2018,6030842.88
293010,SENHOR DO BONFIM,29,2018,6145129.53
522185,VALPARAISO DE GOIAS,52,2018,5094979.13
220770,PARNAIBA,22,2018,5971864.95
411840,PARANAVAI,41,2018,5818883.62
310860,BRASILIA DE MINAS,31,2018,5992761.38
320520,VILA VELHA,32,2018,3995601.8
352900,MARILIA,35,2018,5686345.36
314800,PATOS DE MINAS,31,2018,5957239.76
290070,ALAGOINHAS,29,2018,5405963.15
351640,FRANCO DA ROCHA,35,2018,5549534.89
316720,SETE LAGOAS,31,2018,5389942.28
420460,CRICIUMA,42,2018,6276866.97
311340,CARATINGA,31,2018,5847436.63
315250,POUSO ALEGRE,31,2018,5234970.5
355170,SERTAOZINHO,35,2018,5613013.13
312090,CURVELO,31,2018,4724143.28
313170,ITABIRA,31,2018,5581534.74
420820,ITAJAI,42,2018,4268491.38
410480,CASCAVEL,41,2018,5446146.11
230730,JUAZEIRO DO NORTE,23,2018,5574617.13
352230,ITAPETININGA,35,2018,5523042.64
430510,CAXIAS DO SUL,43,2018,5066415.13
330070,CABO FRIO,33,2018,5156500.23
313620,JOAO MONLEVADE,31,2018,5356324.49
510840,VARZEA GRANDE,51,2018,5315743.6
317070,VARGINHA,31,2018,5173428.06
352220,ITAPECERICA DA SERRA,35,2018,5067591.25
320320,LINHARES,32,2018,5463260.64
312610,FORMIGA,31,2018,4734203.71
150812,ULIANOPOLIS,15,2018,5280480.62
354730,SANTANA DE PARNAIBA,35,2018,4989873.23
330250,MAGE,33,2018,5506050.34
353080,MOGI MIRIM,35,2018,5374103.95
316250,SAO JOAO DEL REI,31,2018,5019168.96
352240,ITAPEVA,35,2018,4970350.52
353620,PARIQUERA-ACU,35,2018,5033502.68
290460,BRUMADO,29,2018,6502850.25
410940,GUARAPUAVA,41,2018,4878825.69
313820,LAVRAS,31,2018,4934240.52
421870,TUBARAO,42,2018,5043616.18
412410,SANTO ANTONIO DA PLATINA,41,2018,4759929.4
230640,ITAPIPOCA,23,2018,4082940.38
350550,BARRETOS,35,2018,5481236.05
292660,RIBEIRA DO POMBAL,29,2018,5400878.86
110012,JI-PARANA,11,2018,5590753.15
313240,ITAJUBA,31,2018,5271432.36
316370,SAO LOURENCO,31,2018,4988349.22
411990,PONTA GROSSA,41,2018,5089595.79
231180,RUSSAS,23,2018,4542991.1
350570,BARUERI,35,2018,3487578.84
420420,CHAPECO,42,2018,4843537.94
410430,CAMPO MOURAO,41,2018,4395302.23
420200,BALNEARIO CAMBORIU,42,2018,4355234.09
313330,ITAOBIM,31,2018,4565168.07
313420,ITUIUTABA,31,2018,4495766.77
291750,JACOBINA,29,2018,4139034.32
310560,BARBACENA,31,2018,4988566.07
350610,BEBEDOURO,35,2018,4892458.3
330220,ITAPERUNA,33,2018,4858761.14
410400,CAMPINA GRANDE DO SUL,41,2018,4619680.63
412810,UMUARAMA,41,2018,4873999.57
354890,SAO CARLOS,35,2018,4325861.0
150613,REDENCAO,15,2018,4496269.68
230280,CANINDE,23,2018,4074111.67
315210,PONTE NOVA,31,2018,4789511.21
261110,PETROLINA,26,2018,4871791.02
230550,IGUATU,23,2018,4765634.29
330010,ANGRA DOS REIS,33,2018,4443638.14
353800,PINDAMONHANGABA,35,2018,4640176.9
520025,AGUAS LINDAS DE GOIAS,52,2018,5208503.47
431350,OSORIO,43,2018,4436008.73
431750,SANTO ANGELO,43,2018,4707231.77
431560,RIO GRANDE,43,2018,4097537.14
330020,ARARUAMA,33,2018,4320316.37
510795,TANGARA DA SERRA,51,2018,4936340.98
316990,UBA,31,2018,4746475.47
330340,NOVA FRIBURGO,33,2018,4623880.05
311120,CAMPO BELO,31,2018,4587754.06
230410,CRATEUS,23,2018,4705780.88
291460,IRECE,29,2018,4074003.15
330227,JAPERI,33,2018,4784968.85
352530,JAU,35,2018,4078634.9
311830,CONSELHEIRO LAFAIETE,31,2018,4602164.34
412550,SAO JOSE DOS PINHAIS,41,2018,4568035.79
310400,ARAXA,31,2018,4293931.28
260960,OLINDA,26,2018,4507768.72
330430,RIO BONITO,33,2018,4118800.24
291920,LAURO DE FREITAS,29,2018,4674407.35
521800,PORANGATU,52,2018,4539637.7
521190,JATAI,52,2018,4320034.27
420930,LAGES,42,2018,3563311.52
251080,PATOS,25,2018,2991162.81
421480,RIO DO SUL,42,2018,4194888.39
420240,BLUMENAU,42,2018,3911911.09
330630,VOLTA REDONDA,33,2018,3321038.08
110002,ARIQUEMES,11,2018,5040037.08
520860,GOIANESIA,52,2018,4447992.83
351050,CARAGUATATUBA,35,2018,5284100.61
313840,LEOPOLDINA,31,2018,4514205.21
314000,MARIANA,31,2018,3687939.72
430920,GRAVATAI,43,2018,4081466.77
290320,BARREIRAS,29,2018,2875092.33
270630,PALMEIRA DOS INDIOS,27,2018,4115756.88
430310,CACHOEIRINHA,43,2018,3739745.54
351870,GUARUJA,35,2018,4323896.15
170210,ARAGUAINA,17,2018,3908224.58
410140,APUCARANA,41,2018,4319296.44
314810,PATROCINIO,31,2018,4091221.54
317130,VICOSA,31,2018,3679914.04
520540,CERES,52,2018,3985083.6
330320,NILOPOLIS,33,2018,4119390.88
430060,ALVORADA,43,2018,4230407.7
110004,CACOAL,11,2018,4109588.71
280290,ITABAIANA,28,2018,4001719.38
230210,BATURITE,23,2018,3981717.26
310740,BOM DESPACHO,31,2018,3930576.23
520510,CATALAO,52,2018,3913283.85
352440,JACAREI,35,2018,4020524.11
351060,CARAPICUIBA,35,2018,3523148.79
330390,PETROPOLIS,33,2018,4058486.01
330470,SANTO ANTONIO DE PADUA,33,2018,3860548.47
330600,TRES RIOS,33,2018,3916147.11
412770,TOLEDO,41,2018,3593485.9
352930,MATAO,35,2018,3917927.62
240325,PARNAMIRIM,24,2018,4538739.61
411150,IVAIPORA,41,2018,3646400.35
261220,SALGUEIRO,26,2018,3623473.25
314390,MURIAE,31,2018,4029940.11
352690,LIMEIRA,35,2018,3399899.0
352430,JABOTICABAL,35,2018,3507317.86
431340,NOVO HAMBURGO,43,2018,3884200.8
330240,MACAE,33,2018,3913714.72
430460,CANOAS,43,2018,4329619.66
231130,QUIXADA,23,2018,3387049.38
150442,MARITUBA,15,2018,3626280.34
430300,CACHOEIRA DO SUL,43,2018,3738519.15
270860,SAO MIGUEL DOS CAMPOS,27,2018,3033764.67
312870,GUAXUPE,31,2018,3462072.55
240940,PAU DOS FERROS,24,2018,3227680.82
500660,PONTA PORA,50,2018,3485882.86
350450,AVARE,35,2018,3474199.88
312510,EXTREMA,31,2018,3540338.1
251620,SOUSA,25,2018,3469184.21
350590,BATATAIS,35,2018,3454549.32
353470,OURINHOS,35,2018,3183228.81
350400,ASSIS,35,2018,3341427.16
210820,PEDREIRAS,21,2018,3671384.93
510180,BARRA DO GARCAS,51,2018,3551908.46
312160,DIAMANTINA,31,2018,3355518.57
330610,VALENCA,33,2018,3414528.76
316470,SAO SEBASTIAO DO PARAISO,31,2018,3078010.69
410420,CAMPO LARGO,41,2018,3382698.33
354580,SANTA BARBARA D'OESTE,35,2018,3471509.58
354100,PRAIA GRANDE,35,2018,4220302.12
431680,SANTA CRUZ DO SUL,43,2018,3182875.44
170950,GURUPI,17,2018,3310522.27
431870,SAO LEOPOLDO,43,2018,3237624.29
421580,SAO BENTO DO SUL,42,2018,3429541.43
430390,CAMPO BOM,43,2018,2863896.43
354160,PROMISSAO,35,2018,3498745.69
211220,TIMON,21,2018,3144489.4
355100,SAO VICENTE,35,2018,3048536.13
421720,SAO MIGUEL DO OESTE,42,2018,3250965.3
352410,ITUVERAVA,35,2018,3140902.1
432120,TAQUARA,43,2018,3413655.72
313380,ITAUNA,31,2018,3407330.51
411820,PARANAGUA,41,2018,3085109.39
350190,AMPARO,35,2018,3062580.73
310350,ARAGUARI,31,2018,3071881.77
355500,TUPA,35,2018,3021863.41
431020,IJUI,43,2018,2603697.82
500320,CORUMBA,50,2018,2974853.25
431140,LAJEADO,43,2018,3140261.65
314480,NOVA LIMA,31,2018,2841499.18
316930,TRES CORACOES,31,2018,3371027.64
315700,SALINAS,31,2018,2863920.78
293135,TEIXEIRA DE FREITAS,29,2018,0.0
315180,POCOS DE CALDAS,31,2018,2890361.88
351840,GUARATINGUETA,35,2018,2899433.42
260110,ARARIPINA,26,2018,2990056.75
320240,GUARAPARI,32,2018,2983938.77
412240,ROLANDIA,41,2018,3265213.06
354390,RIO CLARO,35,2018,3003803.34
311330,CARANGOLA,31,2018,3279979.11
421010,MAFRA,42,2018,3130024.54
352050,INDAIATUBA,35,2018,2607277.92
431240,MONTENEGRO,43,2018,2942560.27
150060,ALTAMIRA,15,2018,3174705.55
317040,UNAI,31,2018,2728929.47
410840,FRANCISCO BELTRAO,41,2018,2827575.49
520800,FORMOSA,52,2018,3731022.2
521250,LUZIANIA,52,2018,2516097.39
110030,VILHENA,11,2018,3368016.56
240020,ASSU,24,2018,2776013.74
351440,DRACENA,35,2018,2887080.08
350960,CAMPO LIMPO PAULISTA,35,2018,1183495.97
354970,SAO JOSE DO RIO PARDO,35,2018,2556539.46
520450,CALDAS NOVAS,52,2018,2494077.69
500110,AQUIDAUANA,50,2018,2773524.38
280210,ESTANCIA,28,2018,3681402.4
